case,seed,gap,sigma,bias,retain,phase,kind,supplied_sigma,sigma_factor,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,ratio,dependence,weighted_reference_near_mass
s9182101_g2_n0.5_b4_r0.25,9182101,2,0.5,4,0.25,development,bridge,0.5,1.0,b_map,OK,0.020863830010057427,0.09811683184649049,0.1530362652431953,0.10656143916129185,points,2,428,0.5052177222426504,0.5052177222426504,0.9906542056074766,,0.0001835210213392073,0.2546728971962617,0.004672897196261683,0.0738924088741344,0.009009009009009009,0.06726106447219893,0,,,
s9182101_g2_n0.5_b4_r0.25,9182101,2,0.5,4,0.25,development,bridge,0.5,1.0,b_mean,OK,0.02086809500178788,0.10062619647705282,0.1544049082915416,0.10676875395577352,points,2,428,0.5060316198439527,0.5060316198439527,0.9906542056074766,,0.0001835210213392073,0.2546728971962617,0.004672897196261683,0.06558326900168687,0.009009009009009009,0.06726106447219893,0,,,
s9182101_g2_n0.5_b4_r0.25,9182101,2,0.5,4,0.25,development,bridge,0.5,1.0,b_posterior_draw,OK,0.02086977500584908,0.10294688580415079,0.15629693258369787,0.10249371269161564,points,2,428,0.5156305869481792,0.5156305869481792,0.9906542056074766,,0.0001835210213392073,0.2570093457943925,0.002336448598130869,0.06737107419312949,0.010586296075255066,0.06726106447219893,0,,,
s9182101_g2_n0.5_b4_r0.25,9182101,2,0.5,4,0.25,development,bridge,0.5,1.0,b_quota_map,OK,0.02086924600007478,0.09811683184649049,0.1530362652431953,0.10656143916129185,points,2,428,0.5052177222426504,0.5052177222426504,0.9906542056074766,,0.0001835210213392073,0.2546728971962617,0.004672897196261683,0.0738924088741344,0.009009009009009009,0.06726106447219893,0,,,
s9182101_g2_n0.5_b4_r0.25,9182101,2,0.5,4,0.25,development,bridge,0.5,1.0,b_weighted_measure,OK,0.020868703999440186,0.10076514122232565,0.15694203450932315,0.10522765871352732,weighted,2,428,0.5132821083715831,,,,0.0001835210213392073,0.25543900455389357,0.003906789838629798,0.06558326900168732,0.011018704798831588,0.06726106447219893,0,,,0.9891070631771313
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_identity,OK,0.03150171799643431,3.1996791691570983,3.413069915326849,2.7628542222295027,points,0,768,4.02457112878917,4.02457112878917,0.1640625,,,0.4713541666666667,0.11588541666666669,0.18728083127954842,0.43441143760448214,,,,,
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_map,OK,0.03149576899886597,0.14391693149759374,0.1614670626595752,0.17901408167596478,points,2,768,0.8780110750785006,0.8780110750785006,0.97265625,,0.0014288672271871676,0.5638020833333334,0.0234375,0.11136504698748495,0.019955654101995565,0.011006312712319666,0,,,
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_mean,OK,0.0314995020016795,0.14799925046128637,0.16574289811807857,0.17817951819959205,points,2,768,0.8783667387836875,0.8783667387836875,0.97265625,,0.0014288672271871676,0.5638020833333334,0.0234375,0.12079796204597004,0.019955654101995565,0.011006312712319666,0,,,
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_posterior_draw,OK,0.03150124200328719,0.1485440964150304,0.16774151870792128,0.1741872174851642,points,2,768,0.883968927880879,0.883968927880879,0.9713541666666666,,0.0014288672271871676,0.56640625,0.02083333333333337,0.12391395908417713,0.02311022823448768,0.011006312712319666,0,,,
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_quota_map,OK,0.031500754004810005,0.14650677859046576,0.16460429068374824,0.17660026021137695,points,2,768,0.8810336357363321,0.8810336357363321,0.97265625,,0.0014288672271871676,0.5651041666666666,0.02213541666666674,0.11763950303583104,0.021532941168241622,0.011006312712319666,0,,,
s9182101_g2_n0.5_b4_r1.0,9182101,2,0.5,4,1.0,development,bridge,0.5,1.0,b_weighted_measure,OK,0.03150023899797816,0.14710381643492373,0.16616411835708816,0.17656743985035162,weighted,2,768,0.8827303783842996,,,,0.0014288672271871676,0.5651223629999866,0.022117220333346732,0.12079796204597026,0.02232692179502028,0.011006312712319666,0,,,0.9628242181912265
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_identity,OK,0.01735653300420381,0.7618274858388617,0.7666246010829249,0.6592241804065477,points,0,428,0.9654882044809133,0.9654882044809133,0.7219626168224299,,,0.35514018691588783,0.09579439252336447,0.04853665419366848,0.1437320601358456,,,,,
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_map,OK,0.017349714995361865,0.08988428453938165,0.12508888240468233,0.07727444789228018,points,2,428,0.28255836828796094,0.28255836828796094,0.9906542056074766,,0.010279302308221577,0.2616822429906542,0.0023364485981308136,0.024809863337459603,0.01982266177849774,0.16248254614644075,0,,,
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_mean,OK,0.017354160008835606,0.11902168947376388,0.12859930767395872,0.11362896009996594,points,2,428,0.2285142612049102,0.2285142612049102,0.9906542056074766,,0.010279302308221577,0.2616822429906542,0.0023364485981308136,0.06765381249902203,0.01982266177849774,0.16248254614644075,0,,,
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_posterior_draw,OK,0.017356017997371964,0.11083829449125972,0.1553817750995959,0.08747380850995615,points,2,428,0.37898578300732577,0.37898578300732577,0.9813084112149533,,0.010279302308221577,0.26635514018691586,0.007009345794392496,0.09106154835951741,0.035140819052490974,0.16248254614644075,0,,,
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_quota_map,OK,0.017355427000438794,0.1019438913814491,0.1269466811303668,0.09743408509031724,points,2,428,0.3231884507294281,0.3231884507294281,0.985981308411215,,0.010279302308221577,0.27102803738317754,0.01168224299065418,0.025793190758937268,0.020050018472731405,0.16248254614644075,0,,,
s9182101_g2_n1.0_b0_r0.25,9182101,2,1.0,0,0.25,development,bridge,1.0,1.0,b_weighted_measure,OK,0.017354819996398874,0.11220024620814724,0.1457895977567871,0.0990175139861468,weighted,2,428,0.3726120921994189,,,,0.010279302308221577,0.27172385805417737,0.012378063661654004,0.06765381249902158,0.029728679282464192,0.16248254614644075,0,,,0.9730863680694557
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_identity,OK,0.02959042100701481,0.7444385149843183,0.7794884422507299,0.6260803654723341,points,0,768,0.9734531276283244,0.9734531276283244,0.71484375,,,0.5638020833333334,0.0234375,0.10161288447776506,0.1649961179852693,,,,,
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_map,OK,0.029584071002318524,0.0783325397573522,0.09532050083178273,0.0689007755056035,points,2,768,0.27271294225152537,0.27271294225152537,0.9869791666666666,,0.012441589016668045,0.59375,0.00651041666666663,0.13479117836160293,0.01863017339665797,0.03139514579918812,0,,,
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_mean,OK,0.02958831599971745,0.10581948520935369,0.11600157422564712,0.10099683365354438,points,2,768,0.23344491091082825,0.23344491091082825,0.9869791666666666,,0.012441589016668045,0.59375,0.00651041666666663,0.19708334679872852,0.01863017339665797,0.03139514579918812,0,,,
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_posterior_draw,OK,0.02958992800267879,0.0854043827489208,0.11252183135696192,0.06633263924971258,points,2,768,0.3301998588328922,0.3301998588328922,0.9817708333333334,,0.012441589016668045,0.5924479166666666,0.005208333333333259,0.17203349263965229,0.0277966243958396,0.03139514579918812,0,,,
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_quota_map,OK,0.029589458004920743,0.0783325397573522,0.09532050083178273,0.0689007755056035,points,2,768,0.27271294225152537,0.27271294225152537,0.9869791666666666,,0.012441589016668045,0.59375,0.00651041666666663,0.13479117836160293,0.01863017339665797,0.03139514579918812,0,,,
s9182101_g2_n1.0_b0_r1.0,9182101,2,1.0,0,1.0,development,bridge,1.0,1.0,b_weighted_measure,OK,0.029588920006062835,0.09272751147885967,0.12524241749732085,0.06950677497140972,weighted,2,768,0.36619556138678355,,,,0.012441589016668045,0.5941370095131652,0.0068974261798318,0.19708334679872852,0.0339621451250699,0.03139514579918812,0,,,0.9690642327785357
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_identity,OK,0.017338063989882357,3.2985877327871678,3.335047919448061,2.9344773527139356,points,0,428,4.027551493673021,4.027551493673021,0.1822429906542056,,,0.4392523364485981,0.17990654205607476,0.20372167463946012,0.42554068263847444,,,,,
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_map,OK,0.017330906994175166,0.1046896345715818,0.13952320373901883,0.09207238126947323,points,2,428,0.29045759406047894,0.29045759406047894,0.9906542056074766,,0.01025889947415624,0.2616822429906542,0.0023364485981308136,0.024857289676279093,0.01982266177849774,0.1618737866785005,0,,,
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_mean,OK,0.017335522003122605,0.13343278447099186,0.14231041274527884,0.12786942437104643,points,2,428,0.23933623048774036,0.23933623048774036,0.9906542056074766,,0.01025889947415624,0.2616822429906542,0.0023364485981308136,0.06775318111193895,0.01982266177849774,0.1618737866785005,0,,,
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_posterior_draw,OK,0.017337534998659976,0.1255506007562366,0.16954356155892822,0.10218286365046483,points,2,428,0.38528899468735267,0.38528899468735267,0.9789719626168224,,0.01025889947415624,0.26635514018691586,0.007009345794392496,0.09109031595166872,0.035140819052490974,0.1618737866785005,0,,,
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_quota_map,OK,0.017336837991024368,0.11204063591120791,0.12995984692556387,0.11227716943336417,points,2,428,0.2980105242955235,0.2980105242955235,0.9906542056074766,,0.01025889947415624,0.27102803738317754,0.01168224299065418,0.00045626025457456976,0.013968226901980844,0.1618737866785005,0,,,
s9182101_g2_n1.0_b4_r0.25,9182101,2,1.0,4,0.25,development,bridge,1.0,1.0,b_weighted_measure,OK,0.01733618599246256,0.12686810430584558,0.16016571477816496,0.11367086657214559,weighted,2,428,0.3793098702952381,,,,0.01025889947415624,0.2716675814663018,0.012321787073778456,0.06775318111193918,0.029743482981615995,0.1618737866785005,0,,,0.9731026180540788
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_identity,OK,0.029816854003001936,3.253600239683392,3.4642982910244324,2.807508031197732,points,0,768,4.107085467483158,4.107085467483158,0.18229166666666666,,,0.4791666666666667,0.10807291666666669,0.23808727351843118,0.4331314219365308,,,,,
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_map,OK,0.029809372004820034,0.07835978839353058,0.09525083762302514,0.06878294239599445,points,2,768,0.2817797927089809,0.2817797927089809,0.9869791666666666,,0.012456000584361639,0.59375,0.00651041666666663,0.13489427319722025,0.01863017339665797,0.031108913703829177,0,,,
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_mean,OK,0.02981435200490523,0.10578761857813719,0.1160765232865206,0.10101726391050689,points,2,768,0.24412304642018914,0.24412304642018914,0.9869791666666666,,0.012456000584361639,0.59375,0.00651041666666663,0.1973784152512259,0.01863017339665797,0.031108913703829177,0,,,
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_posterior_draw,OK,0.029816308000590652,0.0854446078565093,0.1124548693596921,0.06621539169031132,points,2,768,0.33773486175074513,0.33773486175074513,0.98046875,,0.012456000584361639,0.5924479166666666,0.005208333333333259,0.1721313381830205,0.0277966243958396,0.031108913703829177,0,,,
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_quota_map,OK,0.029815745991072617,0.07835978839353058,0.09525083762302514,0.06878294239599445,points,2,768,0.2817797927089809,0.2817797927089809,0.9869791666666666,,0.012456000584361639,0.59375,0.00651041666666663,0.13489427319722025,0.01863017339665797,0.031108913703829177,0,,,
s9182101_g2_n1.0_b4_r1.0,9182101,2,1.0,4,1.0,development,bridge,1.0,1.0,b_weighted_measure,OK,0.02981515300052706,0.09268814449221802,0.12527308096841389,0.06929979466752892,weighted,2,768,0.3732995772702979,,,,0.012456000584361639,0.5940841999218691,0.006844616588535746,0.1973784152512259,0.03401156359436443,0.031108913703829177,0,,,0.9690092196269642
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_identity,OK,0.011937502000364475,1.4993646936800316,1.5332492021658497,1.2836077608469991,points,0,428,1.9309764089618267,1.9309764089618267,0.441588785046729,,,0.4485981308411215,0.18925233644859812,0.09707330838733519,0.2980504163469463,,,,,
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_map,OK,0.011931162007385865,0.4025497014364577,0.42568687022441853,0.40367956254202025,points,1,428,0.4873868648783359,0.4873868648783359,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.5069250805323615,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_mean,OK,0.011935039001400582,0.4025497014364577,0.42568687022441853,0.40367956254202025,points,1,428,0.4873868648783359,0.4873868648783359,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.5069250805323615,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_posterior_draw,OK,0.011936980008613318,0.4025497014364577,0.42568687022441853,0.40367956254202025,points,1,428,0.4873868648783359,0.4873868648783359,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.5069250805323615,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_quota_map,OK,0.011936234004679136,0.4025497014364577,0.42568687022441853,0.40367956254202025,points,1,428,0.4873868648783359,0.4873868648783359,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.5069250805323615,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b0_r0.25,9182101,2,2.0,0,0.25,development,bridge,2.0,1.0,b_weighted_measure,OK,0.011935683010960929,0.4025497014364577,0.42568687022441853,0.40367956254202025,weighted,1,428,0.4873868648783359,,,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.5069250805323615,0.02252252252252252,2.0,1,,,0.9883177570093462
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_identity,OK,0.047076454997295514,1.4534124279107958,1.5589768845014598,1.0987230589744466,points,0,768,1.9469062552566487,1.9469062552566487,0.4231770833333333,,,0.55078125,0.03645833333333337,0.20322576895553057,0.3238089908860087,,,,,
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_map,OK,0.047069656997337006,0.16684097159083758,0.20937387945449004,0.13537420327859906,points,2,768,0.4562288503046676,0.4562288503046676,0.9700520833333334,,0.026867941835770213,0.59765625,0.01041666666666663,0.22422984179646233,0.04484951072625151,0.2718576352358726,0,,,
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_mean,OK,0.04707378399325535,0.20855862949874057,0.2262015262225462,0.19615565400875523,points,2,768,0.355307632857164,0.355307632857164,0.9739583333333334,,0.026867941835770213,0.6080729166666666,0.02083333333333326,0.3756874245185191,0.04135220015807844,0.2718576352358726,0,,,
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_posterior_draw,OK,0.04707584599964321,0.2227655172977184,0.29310879527758915,0.15692699463367016,points,2,768,0.6227283605945518,0.6227283605945518,0.94140625,,0.026867941835770213,0.6106770833333334,0.0234375,0.4057571841879066,0.08479579203592437,0.2718576352358726,0,,,
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_quota_map,OK,0.0470752779947361,0.1729870574457212,0.2100441725306928,0.1455525162491965,points,2,768,0.45286779703598046,0.45286779703598046,0.96875,,0.026867941835770213,0.6041666666666666,0.01692708333333326,0.22345109553686004,0.04467814250841103,0.2718576352358726,0,,,
s9182101_g2_n2.0_b0_r1.0,9182101,2,2.0,0,1.0,development,bridge,2.0,1.0,b_weighted_measure,OK,0.04707461099314969,0.20687707226911659,0.2802246141543856,0.14743209032501198,weighted,2,768,0.6035100935995453,,,,0.026867941835770213,0.603662835107006,0.016423251773672654,0.3756874245185189,0.07817874436231592,0.2718576352358726,0,,,0.9283361868916874
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_identity,OK,0.02977513500081841,3.50766059603208,3.5878710668599685,3.149946790352326,points,0,428,4.3270514988262825,4.3270514988262825,0.18457943925233644,,,0.45560747663551404,0.19626168224299068,0.1551850204457912,0.43049990053144627,,,,,
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_map,OK,0.02976851598941721,0.4091290983008391,0.4288504873369081,0.40991759652044907,points,1,428,0.49707339479244134,0.49707339479244134,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.507025218366461,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_mean,OK,0.029772910987958312,0.4091290983008391,0.4288504873369081,0.40991759652044907,points,1,428,0.49707339479244134,0.49707339479244134,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.507025218366461,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_posterior_draw,OK,0.029774657989037223,0.4091290983008391,0.4288504873369081,0.40991759652044907,points,1,428,0.49707339479244134,0.49707339479244134,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.507025218366461,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_quota_map,OK,0.029774178998195566,0.4091290983008391,0.4288504873369081,0.40991759652044907,points,1,428,0.49707339479244134,0.49707339479244134,0.9883177570093458,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.507025218366461,0.02252252252252252,2.0,1,,,
s9182101_g2_n2.0_b4_r0.25,9182101,2,2.0,4,0.25,development,bridge,2.0,1.0,b_weighted_measure,OK,0.029773572998237796,0.4091290983008391,0.4288504873369081,0.40991759652044907,weighted,1,428,0.49707339479244134,,,,0.25934579439252337,0.24766355140186916,0.011682242990654207,0.507025218366461,0.02252252252252252,2.0,1,,,0.9883177570093462
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_identity,OK,0.03074125999410171,3.4773289321126284,3.6773767480609183,2.99802277676381,points,0,768,4.430747573243304,4.430747573243304,0.18229166666666666,,,0.4947916666666667,0.09244791666666669,0.33970015799619624,0.43594325963334196,,,,,
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_map,OK,0.030734864994883537,0.1664611934873074,0.20894263859500467,0.13484728430446663,points,2,768,0.4676235453998467,0.4676235453998467,0.96875,,0.02691493998583355,0.59765625,0.01041666666666663,0.22427377175008045,0.04484951072625151,0.27059160618033307,0,,,
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_mean,OK,0.030739030000404455,0.20865004667411835,0.22634478345379244,0.19614527486045755,points,2,768,0.37033217171940974,0.37033217171940974,0.9739583333333334,,0.02691493998583355,0.6080729166666666,0.02083333333333326,0.37641531372207293,0.04135220015807844,0.27059160618033307,0,,,
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_posterior_draw,OK,0.030740800997591577,0.21973069543479373,0.28736535810020636,0.15645905096101614,points,2,768,0.6216674800354708,0.6216674800354708,0.9401041666666666,,0.02691493998583355,0.6106770833333334,0.0234375,0.39350102200090964,0.08210985751956745,0.27059160618033307,0,,,
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_quota_map,OK,0.030740269998204894,0.1700037400090629,0.2042927015434702,0.14504790196501016,points,2,768,0.4516571179048194,0.4516571179048194,0.9713541666666666,,0.02691493998583355,0.6041666666666666,0.01692708333333326,0.21129661167358993,0.04199220799205411,0.27059160618033307,0,,,
s9182101_g2_n2.0_b4_r1.0,9182101,2,2.0,4,1.0,development,bridge,2.0,1.0,b_weighted_measure,OK,0.030739761001314037,0.20642227401394775,0.2801665710917966,0.1467636444263224,weighted,2,768,0.6128476295653397,,,,0.02691493998583355,0.6035331435296417,0.016293560196308343,0.37641531372207293,0.07834793729256331,0.27059160618033307,0,,,0.928152400649534
s9182101_g4_n0.5_b0_r0.25,9182101,4,0.5,0,0.25,development,bridge,0.5,1.0,b_identity,OK,0.01731783700233791,0.3863000361239142,0.37137808807276795,0.38630003612391556,points,0,432,0.4864019775625223,0.4864019775625223,0.9629629629629629,,,0.2569444444444444,0.0,0.007738358767403142,0.0,,,,,
